time,index,ankle_angle,ankle_angle,ankle_angle,imu_ang_vel,imu_ang_vel,imu_ang_vel
13-17-10-314623,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-325621,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-334626,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-344662,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-355237,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-366236,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-376232,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-385234,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-396230,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-406193,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-415229,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-425232,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-435206,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-445242,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-455757,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-465754,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-474758,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-484759,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-495755,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-504757,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-515753,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-524722,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-534799,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-545800,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-555373,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-565350,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-575358,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-586319,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-596313,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-606313,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-617313,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-625350,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-635392,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-645393,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-655988,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-665796,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-674835,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-684836,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-695796,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-704801,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-714835,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-724836,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-734880,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-744880,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-755434,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-766399,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-775434,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-785399,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-796434,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-805434,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-816431,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-826429,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-836398,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-845398,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-855914,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-864915,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-875915,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-885948,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-895914,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-904950,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-915951,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-924953,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-934995,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-945961,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-955475,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-965513,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-975513,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-985516,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-10-996518,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-005537,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-016475,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-026474,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-036479,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-045480,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-055993,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-065994,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-075997,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-085995,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-095719,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-105718,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-115750,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-125715,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-134729,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-145724,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-155236,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-165237,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-176236,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-185278,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-196279,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-206276,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-216271,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-226277,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-235245,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-246245,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-255759,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-264761,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-275766,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-285759,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-295761,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-305759,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-315759,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-325761,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-334770,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-346770,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-354915,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-365915,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-375916,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-385916,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-395915,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-405915,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-415915,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-425916,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-434919,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-444919,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-455431,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
13-17-11-466430,5.2 0,5.2 0,[0.],[0.],[0.],[0.],0.0
